GEO_ID,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,White; Black or African American,Black or African American; American Indian and Alaska Native,White; American Indian and Alaska Native,White; Asian,White; Native Hawaiian and Other Pacific Islander,White; Some Other Race,Black or African American; Asian,Black or African American; Native Hawaiian and Other Pacific Islander,Black or African American; Some Other Race,American Indian and Alaska Native; Asian,American Indian and Alaska Native; Native Hawaiian and Other Pacific Islander,American Indian and Alaska Native; Some Other Race,Asian; Native Hawaiian and Other Pacific Islander,Asian; Some Other Race,Native Hawaiian and Other Pacific Islander; Some Other Race,Occupied_percent,democrat_percent,Turnout
17031024011,0.018210609659540775,0.8962787015043547,0.006334125098970704,0.001583531274742676,0.0,0.07759303246239113,0.234375,0.0625,0.015625,0.0,0.0,0.546875,0.0,0.0,0.0625,0.0,0.0,0.03125,0.0,0.046875,0.0,0.8333333333333334,0.9563409563409564,0.4653767820773931
17031024012,0.03208556149732621,0.9331550802139037,0.00267379679144385,0.001336898395721925,0.0,0.03074866310160428,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.9248554913294798,0.9496124031007752,0.43289224952741023
17031024013,0.05157232704402516,0.89937106918239,0.007547169811320755,0.0025157232704402514,0.0,0.0389937106918239,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.0,0.0,0.41935483870967744,0.0967741935483871,0.0,0.16129032258064516,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.8006134969325154,0.9525862068965517,0.436077057793345
17031024014,0.0297029702970297,0.9405940594059405,0.0027002700270027003,0.0009000900090009,0.0009000900090009,0.025202520252025202,0.5121951219512195,0.024390243902439025,0.0,0.0,0.0,0.1951219512195122,0.0,0.0,0.1951219512195122,0.0,0.0,0.04878048780487805,0.0,0.024390243902439025,0.0,0.8783505154639175,0.9679144385026738,0.4564032697547684
17031024015,0.021216407355021217,0.9193776520509194,0.002828854314002829,0.0,0.0,0.056577086280056574,0.24,0.12,0.0,0.0,0.0,0.48,0.04,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.04,0.8,0.9513274336283186,0.4307400379506641
17031024016,0.1291617868495901,0.6528358708382132,0.010707712899447884,0.010205788857286263,0.0006692320562154927,0.1964196084992471,0.012048192771084338,0.0024096385542168677,0.01566265060240964,0.0036144578313253013,0.0,0.908433734939759,0.007228915662650603,0.0,0.03132530120481928,0.0012048192771084338,0.0,0.018072289156626505,0.0,0.0,0.0,0.8839177750906893,0.7278368794326241,0.5522098105876639
17031024017,0.04433497536945813,0.9236453201970444,0.008210180623973728,0.0,0.0024630541871921183,0.021346469622331693,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.0,0.038461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7670157068062827,0.9671052631578947,0.4181091877496671
17031024018,0.023255813953488372,0.9544994944388271,0.003033367037411527,0.005055611729019211,0.0,0.014155712841253791,0.1935483870967742,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.0,0.0967741935483871,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.8559139784946237,0.966183574879227,0.5258278145695364
17031025003,0.5877581120943953,0.07964601769911504,0.0018436578171091445,0.25995575221238937,0.0007374631268436578,0.0700589970501475,0.1,0.0058823529411764705,0.07647058823529412,0.2647058823529412,0.0058823529411764705,0.4823529411764706,0.0,0.0,0.052941176470588235,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0058823529411764705,0.7902716361339229,0.8399638336347197,0.7804782438259507
17031025013,0.3025672371638142,0.02444987775061125,0.04828850855745721,0.039119804400977995,0.0006112469437652812,0.5849633251833741,0.019736842105263157,0.0043859649122807015,0.046052631578947366,0.043859649122807015,0.0043859649122807015,0.8092105263157895,0.0043859649122807015,0.0043859649122807015,0.015350877192982455,0.0021929824561403508,0.0,0.041666666666666664,0.0,0.0021929824561403508,0.0021929824561403508,0.9097222222222222,0.925035360678925,0.6483720930232558
17031025015,0.28313253012048195,0.0677710843373494,0.058734939759036146,0.018072289156626505,0.0,0.572289156626506,0.007220216606498195,0.0036101083032490976,0.06498194945848375,0.039711191335740074,0.007220216606498195,0.776173285198556,0.0,0.0,0.01444043321299639,0.007220216606498195,0.0,0.06498194945848375,0.0,0.01444043321299639,0.0,0.8587896253602305,0.8508604206500956,0.6325459317585301
17031025017,0.4142292490118577,0.1233201581027668,0.03320158102766799,0.05454545454545454,0.0007905138339920949,0.3739130434782609,0.03255813953488372,0.0,0.05116279069767442,0.05581395348837209,0.0,0.8325581395348837,0.0,0.0,0.018604651162790697,0.0,0.0,0.004651162790697674,0.0,0.004651162790697674,0.0,0.9123831775700935,0.9080996884735203,0.6701902748414377
17031026027,0.5221445221445221,0.17482517482517482,0.011655011655011656,0.05710955710955711,0.0,0.23426573426573427,0.0603448275862069,0.01293103448275862,0.004310344827586207,0.08620689655172414,0.0,0.7370689655172413,0.004310344827586207,0.0,0.04741379310344827,0.0,0.0,0.0,0.02586206896551724,0.0,0.021551724137931036,0.917741935483871,0.8781431334622823,0.594626168224299
17031027001,0.7977381470204437,0.050456720313179645,0.0,0.117442366246194,0.0,0.03436276642018269,0.09829059829059829,0.004273504273504274,0.07692307692307693,0.2264957264957265,0.004273504273504274,0.5213675213675214,0.004273504273504274,0.0,0.04700854700854701,0.0,0.0,0.0,0.008547008547008548,0.008547008547008548,0.0,0.85437430786268,0.8339622641509434,0.7874015748031497
17031027002,0.5099913119026933,0.3649000868809731,0.0017376194613379669,0.09730668983492616,0.0008688097306689834,0.02519548218940052,0.09523809523809523,0.0,0.047619047619047616,0.25396825396825395,0.0,0.47619047619047616,0.015873015873015872,0.0,0.031746031746031744,0.0,0.0,0.07936507936507936,0.0,0.0,0.0,0.9875389408099688,0.8632619439868204,0.7126137841352406
17031027003,0.09581497797356828,0.5991189427312775,0.02092511013215859,0.006607929515418502,0.0,0.2775330396475771,0.06172839506172839,0.0,0.06172839506172839,0.0,0.0,0.6296296296296297,0.0,0.0,0.14814814814814814,0.0,0.0,0.04938271604938271,0.0,0.04938271604938271,0.0,0.9114285714285715,0.9361702127659575,0.45166666666666666
17031027004,0.18616144975288304,0.6968698517298187,0.0016474464579901153,0.019769357495881382,0.0032948929159802307,0.09225700164744646,0.29411764705882354,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.0,0.19607843137254902,0.058823529411764705,0.0,0.13725490196078433,0.0,0.0196078431372549,0.0,0.058823529411764705,0.0,0.0196078431372549,0.9122257053291536,0.9323843416370107,0.5753176043557169
17031027005,0.1226321036889332,0.559322033898305,0.026919242273180457,0.011964107676969093,0.0,0.27916251246261214,0.09345794392523364,0.018691588785046728,0.07476635514018691,0.06542056074766354,0.0,0.6915887850467289,0.009345794392523364,0.0,0.028037383177570093,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.8657407407407407,0.9126436781609195,0.38150807899461403
17031027006,0.49964564138908574,0.40963855421686746,0.003543586109142452,0.0666194188518781,0.0,0.020552799433026223,0.29347826086956524,0.010869565217391304,0.08695652173913043,0.25,0.0,0.2717391304347826,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.9107142857142857,0.8397284533648169,0.6817155756207675
17031027007,0.7023712183156173,0.09403107113654947,0.01062959934587081,0.05560098119378577,0.0,0.1373671300081766,0.08450704225352113,0.014084507042253521,0.056338028169014086,0.14788732394366197,0.0,0.6267605633802817,0.02112676056338028,0.0,0.02112676056338028,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.8840937114673243,0.9084158415841584,0.7221153846153846
17031027008,0.06155218554861731,0.8010704727921498,0.010704727921498661,0.0044603033006244425,0.0,0.12221231043710973,0.25333333333333335,0.02666666666666667,0.05333333333333334,0.0,0.013333333333333334,0.5333333333333333,0.0,0.013333333333333334,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8349358974358975,0.902200488997555,0.31369426751592355
